EmployeeID,Date,UnitsProduced,Defects,Attendance,OvertimeHours
28,2024-01-05,146,0,1,0
28,2024-01-06,100,2,1,1
28,2024-01-07,59,6,1,2
28,2024-01-08,72,1,1,2
28,2024-01-09,92,5,1,2
28,2024-01-10,134,8,0,0
28,2024-01-11,149,4,1,2
28,2024-01-12,84,6,1,3
28,2024-01-13,100,1,1,3
28,2024-01-14,104,6,1,3
28,2024-01-15,91,1,1,1
28,2024-01-16,66,6,1,0
28,2024-01-17,99,8,0,2
28,2024-01-18,147,4,1,3
28,2024-01-19,122,4,1,3
28,2024-01-20,133,1,1,1
28,2024-01-21,85,1,1,3
28,2024-01-22,138,0,1,1
28,2024-01-23,112,5,0,1
28,2024-01-24,75,0,1,0
28,2024-01-25,112,7,1,2
28,2024-01-26,123,8,1,0
28,2024-01-27,129,4,1,3
28,2024-01-28,121,3,1,1
28,2024-01-29,89,3,1,3
28,2024-01-30,67,3,1,0
28,2024-01-31,142,5,1,0
28,2024-02-01,140,4,1,1
28,2024-02-02,92,5,1,1
28,2024-02-03,133,5,1,3
28,2024-02-04,131,0,1,2
28,2024-02-05,100,4,1,3
28,2024-02-06,70,7,0,0
28,2024-02-07,78,9,1,1
28,2024-02-08,98,3,1,3
28,2024-02-09,109,7,1,3
28,2024-02-10,79,7,1,1
28,2024-02-11,124,5,1,2
28,2024-02-12,128,3,1,2
28,2024-02-13,119,2,1,1
28,2024-02-14,65,8,1,3
28,2024-02-15,124,3,1,0
28,2024-02-16,120,5,1,2
28,2024-02-17,81,4,1,0
28,2024-02-18,53,0,1,1
28,2024-02-19,125,4,1,0
28,2024-02-20,63,5,1,1
28,2024-02-21,122,2,1,0
28,2024-02-22,137,2,1,2
28,2024-02-23,128,8,1,3
28,2024-02-24,93,8,0,0
28,2024-02-25,130,3,1,1
28,2024-02-26,89,0,1,2
28,2024-02-27,98,8,1,3
28,2024-02-28,60,3,1,3
28,2024-02-29,123,2,1,3
28,2024-03-01,109,1,0,1
28,2024-03-02,78,4,0,1
28,2024-03-03,50,4,1,2
28,2024-03-04,72,0,1,2
28,2024-03-05,102,2,1,1
28,2024-03-06,103,3,1,0
28,2024-03-07,103,7,1,3
28,2024-03-08,106,2,1,2
28,2024-03-09,105,7,1,2
28,2024-03-10,140,4,1,3
28,2024-03-11,132,7,1,2
28,2024-03-12,65,4,1,1
28,2024-03-13,56,4,1,2
28,2024-03-14,95,8,1,1
28,2024-03-15,136,7,1,3
28,2024-03-16,79,9,1,2
28,2024-03-17,88,1,1,2
28,2024-03-18,96,8,1,0
28,2024-03-19,97,5,1,2
28,2024-03-20,100,1,1,0
28,2024-03-21,91,0,1,0
28,2024-03-22,120,6,1,0
28,2024-03-23,129,5,1,0
28,2024-03-24,117,7,1,2
28,2024-03-25,76,0,0,2
28,2024-03-26,94,7,1,3
28,2024-03-27,83,8,1,2
28,2024-03-28,133,2,1,3
28,2024-03-29,70,1,1,1
28,2024-03-30,52,4,0,0
28,2024-03-31,53,7,1,2
29,2024-01-01,82,5,1,3
29,2024-01-02,80,6,1,1
29,2024-01-03,133,3,1,1
29,2024-01-04,73,2,1,3
29,2024-01-05,100,5,1,0
29,2024-01-06,74,7,1,0
29,2024-01-07,107,6,0,2
29,2024-01-08,54,0,1,2
29,2024-01-09,126,2,1,3
29,2024-01-10,50,4,1,3
29,2024-01-11,99,6,1,0
29,2024-01-12,92,2,1,2
29,2024-01-13,123,1,1,2
29,2024-01-14,53,6,1,3
29,2024-01-15,96,3,1,0
29,2024-01-16,124,1,1,3
29,2024-01-17,50,2,1,1
29,2024-01-18,69,6,1,2
29,2024-01-19,90,3,0,1
29,2024-01-20,131,8,1,1
29,2024-01-21,138,9,1,1
29,2024-01-22,139,8,1,1
29,2024-01-23,53,8,1,1
29,2024-01-24,142,6,1,0
29,2024-01-25,97,0,1,0
29,2024-01-26,90,2,1,3
29,2024-01-27,63,7,0,0
29,2024-01-28,131,2,1,0
29,2024-01-29,133,1,1,2
29,2024-01-30,128,8,1,1
29,2024-01-31,128,0,1,0
29,2024-02-01,92,0,1,1
29,2024-02-02,86,1,1,2
29,2024-02-03,72,5,1,3
29,2024-02-04,59,6,1,3
29,2024-02-05,121,5,1,1
29,2024-02-06,100,9,1,3
29,2024-02-07,85,9,1,0
29,2024-02-08,78,4,1,1
29,2024-02-09,115,6,1,0
29,2024-02-10,144,8,1,1
29,2024-02-11,51,5,1,2
29,2024-02-12,94,2,1,2
29,2024-02-13,113,0,1,1
29,2024-02-14,126,8,1,0
29,2024-02-15,89,1,1,2
29,2024-02-16,60,9,1,2
29,2024-02-17,131,8,1,1
29,2024-02-18,98,7,0,3
29,2024-02-19,76,1,1,2
29,2024-02-20,137,2,1,2
29,2024-02-21,85,7,1,2
29,2024-02-22,116,3,1,2
29,2024-02-23,134,9,1,1
29,2024-02-24,82,2,1,0
29,2024-02-25,50,5,1,0
29,2024-02-26,82,0,1,0
29,2024-02-27,123,0,1,2
29,2024-02-28,106,5,1,3
29,2024-02-29,51,0,1,0
29,2024-03-01,137,0,1,0
29,2024-03-02,76,1,1,3
29,2024-03-03,82,7,1,3
29,2024-03-04,136,2,1,2
29,2024-03-05,136,1,0,2
29,2024-03-06,143,7,1,1
29,2024-03-07,82,9,1,2
29,2024-03-08,67,7,1,3
29,2024-03-09,83,5,1,2
29,2024-03-10,123,6,1,3
29,2024-03-11,144,7,0,0
29,2024-03-12,65,6,0,0
29,2024-03-13,102,6,1,1
29,2024-03-14,96,5,1,2
29,2024-03-15,84,2,1,2
29,2024-03-16,115,9,0,3
29,2024-03-17,91,2,1,0
29,2024-03-18,91,3,1,1
29,2024-03-19,68,1,1,1
29,2024-03-20,104,6,1,1
29,2024-03-21,94,4,1,0
29,2024-03-22,121,3,1,0
29,2024-03-23,101,0,1,3
29,2024-03-24,59,9,0,1
29,2024-03-25,63,6,1,2
29,2024-03-26,135,7,1,0
29,2024-03-27,117,6,1,1
29,2024-03-28,93,3,1,0
29,2024-03-29,93,7,1,2
29,2024-03-30,97,9,1,2
29,2024-03-31,95,6,1,0
30,2024-01-01,58,2,1,2
30,2024-01-02,99,3,1,0
30,2024-01-03,64,5,1,2
30,2024-01-04,73,9,1,2
30,2024-01-05,75,7,1,3
30,2024-01-06,131,3,1,0
30,2024-01-07,129,5,1,3
30,2024-01-08,139,8,1,1
30,2024-01-09,140,7,1,0
30,2024-01-10,135,1,1,2
30,2024-01-11,146,9,1,0
30,2024-01-12,136,8,1,0
30,2024-01-13,127,8,1,0
30,2024-01-14,144,4,1,0
30,2024-01-15,146,2,1,3
30,2024-01-16,125,7,0,0
30,2024-01-17,71,9,1,1
30,2024-01-18,82,4,1,0
30,2024-01-19,88,7,1,0
30,2024-01-20,79,6,1,2
30,2024-01-21,68,7,1,2
30,2024-01-22,87,2,1,2
30,2024-01-23,97,8,1,3
30,2024-01-24,121,1,1,2
30,2024-01-25,112,6,0,0
30,2024-01-26,109,5,1,0
30,2024-01-27,99,7,1,1
30,2024-01-28,114,9,1,3
30,2024-01-29,99,0,1,2
30,2024-01-30,62,6,1,0
30,2024-01-31,84,8,1,3
30,2024-02-01,74,5,1,2
30,2024-02-02,79,3,1,0
30,2024-02-03,96,0,1,1
30,2024-02-04,88,8,1,1
30,2024-02-05,128,0,1,3
30,2024-02-06,121,4,0,2
30,2024-02-07,59,4,1,3
30,2024-02-08,93,9,1,3
30,2024-02-09,140,8,1,1
30,2024-02-10,64,0,1,3
30,2024-02-11,82,0,0,3
30,2024-02-12,78,0,1,1
30,2024-02-13,85,0,1,2
30,2024-02-14,78,8,1,0
30,2024-02-15,84,8,1,2
30,2024-02-16,133,8,1,3
30,2024-02-17,72,0,1,0
30,2024-02-18,91,3,0,2
30,2024-02-19,132,8,1,1
30,2024-02-20,113,6,1,0
30,2024-02-21,97,5,1,3
30,2024-02-22,59,7,1,3
30,2024-02-23,118,3,1,3
30,2024-02-24,97,7,1,3
30,2024-02-25,148,6,1,3
30,2024-02-26,100,7,1,0
30,2024-02-27,65,6,1,0
30,2024-02-28,81,9,1,0
30,2024-02-29,56,8,0,1
30,2024-03-01,98,7,1,2
30,2024-03-02,120,7,1,0
30,2024-03-03,52,4,1,2
30,2024-03-04,115,5,0,1
30,2024-03-05,116,0,1,1
30,2024-03-06,100,0,0,2
30,2024-03-07,81,6,1,2
30,2024-03-08,113,1,1,0
30,2024-03-09,80,8,1,0
30,2024-03-10,86,1,1,3
30,2024-03-11,144,0,1,0
30,2024-03-12,107,7,0,2
30,2024-03-13,147,3,1,3
30,2024-03-14,93,4,1,1
30,2024-03-15,81,1,1,3
30,2024-03-16,52,1,1,3
30,2024-03-17,76,7,1,2
30,2024-03-18,111,0,1,2
30,2024-03-19,126,2,1,2
30,2024-03-20,103,2,1,1
30,2024-03-21,82,2,1,2
30,2024-03-22,76,0,1,1
30,2024-03-23,103,6,1,3
30,2024-03-24,139,6,1,0
30,2024-03-25,103,7,1,3
30,2024-03-26,85,9,1,2
30,2024-03-27,101,5,1,1
30,2024-03-28,120,5,1,1
30,2024-03-29,77,0,1,3
30,2024-03-30,90,7,1,1
30,2024-03-31,57,4,0,0
31,2024-01-01,115,1,1,2
31,2024-01-02,105,0,1,2
31,2024-01-03,132,4,1,2
31,2024-01-04,84,4,1,2
31,2024-01-05,112,8,1,1
31,2024-01-06,96,6,1,1
31,2024-01-07,56,9,1,0
31,2024-01-08,118,3,1,3
31,2024-01-09,137,3,1,3
31,2024-01-10,59,8,0,0
31,2024-01-11,91,1,1,0
31,2024-01-12,145,8,0,2
31,2024-01-13,57,7,1,3
31,2024-01-14,69,6,1,0
31,2024-01-15,115,4,1,1
31,2024-01-16,122,3,0,3
31,2024-01-17,63,7,1,1
31,2024-01-18,56,6,0,1
31,2024-01-19,107,8,1,3
31,2024-01-20,147,8,1,2
31,2024-01-21,117,8,1,1
31,2024-01-22,105,7,1,0
31,2024-01-23,100,2,1,0
31,2024-01-24,99,9,0,3
31,2024-01-25,140,6,1,3
31,2024-01-26,144,3,1,0
31,2024-01-27,82,4,1,2
31,2024-01-28,76,8,1,1
31,2024-01-29,117,7,1,1
31,2024-01-30,149,0,1,1
31,2024-01-31,88,5,1,3
31,2024-02-01,118,2,1,3
31,2024-02-02,86,2,1,2
31,2024-02-03,101,8,1,2
31,2024-02-04,132,0,1,1
31,2024-02-05,79,1,1,1
31,2024-02-06,90,6,0,2
31,2024-02-07,114,1,1,0
31,2024-02-08,128,7,1,2
31,2024-02-09,65,8,1,1
31,2024-02-10,141,9,1,1
31,2024-02-11,85,7,0,0
31,2024-02-12,124,2,0,0
31,2024-02-13,140,3,1,3
31,2024-02-14,119,8,1,3
31,2024-02-15,103,2,1,1
31,2024-02-16,133,4,1,3
31,2024-02-17,135,7,1,2
31,2024-02-18,80,5,0,0
31,2024-02-19,81,5,1,1
31,2024-02-20,106,4,1,0
31,2024-02-21,68,6,1,0
31,2024-02-22,87,9,1,3
31,2024-02-23,106,8,1,1
31,2024-02-24,81,8,1,2
31,2024-02-25,126,8,1,3
31,2024-02-26,114,2,1,0
31,2024-02-27,74,5,1,1
31,2024-02-28,94,6,1,0
31,2024-02-29,81,6,1,1
31,2024-03-01,57,2,0,3
31,2024-03-02,124,9,1,2
31,2024-03-03,112,5,0,1
31,2024-03-04,111,5,1,2
31,2024-03-05,109,0,1,0
31,2024-03-06,131,3,1,3
31,2024-03-07,95,1,1,3
31,2024-03-08,80,4,1,1
31,2024-03-09,99,8,1,2
31,2024-03-10,145,0,1,3
31,2024-03-11,99,3,1,3
31,2024-03-12,75,3,1,1
31,2024-03-13,117,5,1,3
31,2024-03-14,123,4,1,3
31,2024-03-15,54,2,1,3
31,2024-03-16,98,7,1,2
31,2024-03-17,142,4,1,2
31,2024-03-18,104,8,1,1
31,2024-03-19,131,2,0,2
31,2024-03-20,63,9,1,1
31,2024-03-21,66,8,1,2
31,2024-03-22,122,1,1,1
31,2024-03-23,57,1,1,3
31,2024-03-24,56,3,1,2
31,2024-03-25,81,2,1,1
31,2024-03-26,128,1,1,1
31,2024-03-27,84,7,1,0
31,2024-03-28,121,5,1,2
31,2024-03-29,54,7,1,1
31,2024-03-30,53,3,1,2
31,2024-03-31,117,4,1,0
32,2024-01-01,55,9,1,1
32,2024-01-02,134,2,1,2
32,2024-01-03,94,1,1,1
32,2024-01-04,131,2,1,2
32,2024-01-05,59,3,1,2
32,2024-01-06,114,4,1,3
32,2024-01-07,92,7,1,3
32,2024-01-08,124,3,1,1
32,2024-01-09,87,4,1,3
32,2024-01-10,100,1,1,1
32,2024-01-11,148,5,1,2
32,2024-01-12,140,5,1,0
32,2024-01-13,113,6,1,3
32,2024-01-14,100,2,1,0
32,2024-01-15,132,0,1,0
32,2024-01-16,66,9,1,0
32,2024-01-17,133,1,1,3
32,2024-01-18,62,8,1,3
32,2024-01-19,74,5,1,2
32,2024-01-20,87,1,1,0
32,2024-01-21,111,8,1,1
32,2024-01-22,65,3,1,2
32,2024-01-23,96,7,1,0
32,2024-01-24,126,7,1,3
32,2024-01-25,78,9,1,3
32,2024-01-26,81,5,1,0
32,2024-01-27,120,6,1,0
32,2024-01-28,125,6,1,3
32,2024-01-29,56,8,1,0
32,2024-01-30,106,3,1,3
32,2024-01-31,98,9,0,3
32,2024-02-01,93,4,0,3
32,2024-02-02,53,4,1,1
32,2024-02-03,80,7,1,3
32,2024-02-04,57,3,1,2
32,2024-02-05,116,8,1,3
32,2024-02-06,133,8,1,0
32,2024-02-07,105,2,1,3
32,2024-02-08,75,2,1,0
32,2024-02-09,101,0,1,3
32,2024-02-10,81,0,1,1
32,2024-02-11,137,7,1,0
32,2024-02-12,125,4,1,1
32,2024-02-13,133,8,1,2
32,2024-02-14,124,0,1,2
32,2024-02-15,66,0,1,2
32,2024-02-16,55,3,1,3
32,2024-02-17,103,3,1,2
32,2024-02-18,50,7,1,0
32,2024-02-19,60,5,1,0
32,2024-02-20,117,6,1,1
32,2024-02-21,127,9,0,3
32,2024-02-22,92,6,1,1
32,2024-02-23,142,3,1,3
32,2024-02-24,101,1,1,3
32,2024-02-25,111,4,1,2
32,2024-02-26,61,0,1,2
32,2024-02-27,94,7,1,2
32,2024-02-28,52,0,1,1
32,2024-02-29,61,6,0,0
32,2024-03-01,133,8,1,0
32,2024-03-02,65,1,1,0
32,2024-03-03,92,4,1,1
32,2024-03-04,127,9,1,3
32,2024-03-05,98,0,1,0
32,2024-03-06,130,4,1,3
32,2024-03-07,84,8,1,0
32,2024-03-08,111,9,1,2
32,2024-03-09,122,5,1,0
32,2024-03-10,131,7,1,2
32,2024-03-11,62,6,1,1
32,2024-03-12,77,8,1,2
32,2024-03-13,126,4,1,2
32,2024-03-14,144,9,1,1
32,2024-03-15,105,1,1,1
32,2024-03-16,65,7,1,0
32,2024-03-17,131,1,1,1
32,2024-03-18,65,3,0,3
32,2024-03-19,94,1,1,2
32,2024-03-20,110,6,1,0
32,2024-03-21,146,2,1,0
32,2024-03-22,148,4,1,2
32,2024-03-23,139,3,1,2
32,2024-03-24,75,2,1,1
32,2024-03-25,80,2,1,1
32,2024-03-26,92,8,1,2
32,2024-03-27,136,7,1,2
32,2024-03-28,76,9,1,1
32,2024-03-29,145,2,1,1
32,2024-03-30,130,4,1,3
32,2024-03-31,114,8,1,3
33,2024-01-01,116,3,1,1
33,2024-01-02,149,8,1,2
33,2024-01-03,140,4,1,3
33,2024-01-04,139,9,1,3
33,2024-01-05,108,8,0,2
33,2024-01-06,79,2,1,1
33,2024-01-07,120,1,1,0
33,2024-01-08,58,6,1,2
33,2024-01-09,101,1,1,2
33,2024-01-10,55,7,1,1
33,2024-01-11,68,7,1,0
33,2024-01-12,112,5,1,0
33,2024-01-13,133,2,1,3
33,2024-01-14,131,9,1,0
33,2024-01-15,62,8,1,0
33,2024-01-16,128,6,1,2
33,2024-01-17,148,2,1,1
33,2024-01-18,146,4,1,2
33,2024-01-19,54,3,1,1
33,2024-01-20,68,0,1,0
33,2024-01-21,138,8,1,3
33,2024-01-22,89,7,1,0
33,2024-01-23,90,8,1,1
33,2024-01-24,89,4,1,3
33,2024-01-25,146,8,1,2
33,2024-01-26,119,3,1,3
33,2024-01-27,84,2,1,0
33,2024-01-28,84,5,1,2
33,2024-01-29,89,3,1,0
33,2024-01-30,141,4,0,2
33,2024-01-31,83,2,1,1
33,2024-02-01,88,1,1,0
33,2024-02-02,66,0,1,3
33,2024-02-03,102,0,1,0
33,2024-02-04,62,5,1,2
33,2024-02-05,51,5,1,3
33,2024-02-06,114,0,1,1
33,2024-02-07,136,8,1,0
33,2024-02-08,90,5,1,3
33,2024-02-09,68,0,1,3
33,2024-02-10,86,9,1,1
33,2024-02-11,86,3,1,0
33,2024-02-12,131,2,1,2
33,2024-02-13,85,8,1,2
33,2024-02-14,142,3,1,2
33,2024-02-15,124,9,1,3
33,2024-02-16,84,1,1,0
33,2024-02-17,80,3,1,3
33,2024-02-18,71,3,1,2
33,2024-02-19,144,2,1,1
33,2024-02-20,105,5,1,3
33,2024-02-21,79,8,1,1
33,2024-02-22,50,9,1,2
33,2024-02-23,114,2,1,0
33,2024-02-24,82,1,1,0
33,2024-02-25,65,7,1,2
33,2024-02-26,87,7,1,0
33,2024-02-27,121,1,1,1
33,2024-02-28,109,1,1,1
33,2024-02-29,90,6,1,1
33,2024-03-01,116,1,1,2
33,2024-03-02,144,1,1,2
33,2024-03-03,131,3,1,1
33,2024-03-04,84,3,1,1
33,2024-03-05,146,3,1,3
33,2024-03-06,52,6,1,2
33,2024-03-07,74,1,1,0
33,2024-03-08,138,3,1,1
33,2024-03-09,128,1,1,2
33,2024-03-10,111,0,1,3
33,2024-03-11,52,4,1,2
33,2024-03-12,118,2,1,2
33,2024-03-13,97,5,1,1
33,2024-03-14,52,5,1,1
33,2024-03-15,90,2,1,3
33,2024-03-16,84,0,1,1
33,2024-03-17,63,1,1,2
33,2024-03-18,103,7,1,0
33,2024-03-19,101,2,1,1
33,2024-03-20,72,3,1,2
33,2024-03-21,114,8,1,2
33,2024-03-22,82,4,1,3
33,2024-03-23,97,1,0,1
33,2024-03-24,67,6,1,2
33,2024-03-25,56,6,1,0
33,2024-03-26,125,7,1,1
33,2024-03-27,116,2,1,1
33,2024-03-28,55,7,1,0
33,2024-03-29,116,1,1,2
33,2024-03-30,71,6,1,1
33,2024-03-31,99,1,1,2
34,2024-01-01,80,3,1,3
34,2024-01-02,106,8,1,1
34,2024-01-03,88,2,1,0
34,2024-01-04,97,1,1,2
34,2024-01-05,113,2,1,1
34,2024-01-06,98,9,1,3
34,2024-01-07,94,8,1,0
34,2024-01-08,114,3,1,3
34,2024-01-09,121,6,1,0
34,2024-01-10,101,5,1,1
34,2024-01-11,117,7,1,2
34,2024-01-12,88,4,1,2
34,2024-01-13,63,7,1,3
34,2024-01-14,132,5,1,0
34,2024-01-15,146,3,1,2
34,2024-01-16,57,7,1,3
34,2024-01-17,79,2,1,1
34,2024-01-18,95,5,1,1
34,2024-01-19,138,3,1,2
34,2024-01-20,64,0,1,3
34,2024-01-21,58,0,1,1
34,2024-01-22,52,2,1,3
34,2024-01-23,60,2,1,3
34,2024-01-24,94,8,1,3
34,2024-01-25,87,0,1,0
34,2024-01-26,146,4,0,2
34,2024-01-27,132,5,1,3
34,2024-01-28,99,6,1,1
34,2024-01-29,61,8,1,1
34,2024-01-30,119,7,0,3
34,2024-01-31,113,3,1,2
34,2024-02-01,78,4,1,3
34,2024-02-02,134,3,1,0
34,2024-02-03,76,4,1,3
34,2024-02-04,83,2,1,0
34,2024-02-05,89,7,1,2
34,2024-02-06,118,8,0,3
34,2024-02-07,134,4,0,2
34,2024-02-08,128,3,1,3
34,2024-02-09,66,7,1,2
34,2024-02-10,80,3,1,0
34,2024-02-11,95,1,1,0
34,2024-02-12,94,1,1,1
34,2024-02-13,121,0,1,0
34,2024-02-14,94,5,1,1
34,2024-02-15,62,0,1,2
34,2024-02-16,95,8,1,0
34,2024-02-17,141,5,0,2
34,2024-02-18,89,3,1,0
34,2024-02-19,67,9,0,1
34,2024-02-20,135,8,1,3
34,2024-02-21,135,5,1,2
34,2024-02-22,97,8,1,1
34,2024-02-23,82,3,1,2
34,2024-02-24,81,4,1,3
34,2024-02-25,70,6,1,2
34,2024-02-26,91,7,1,1
34,2024-02-27,60,8,1,0
34,2024-02-28,125,6,1,2
34,2024-02-29,147,0,0,0
34,2024-03-01,133,2,0,2
34,2024-03-02,142,5,1,1
34,2024-03-03,52,8,0,3
34,2024-03-04,88,4,1,2
34,2024-03-05,113,3,0,1
34,2024-03-06,102,0,0,1
34,2024-03-07,106,5,1,2
34,2024-03-08,115,7,1,0
34,2024-03-09,121,2,1,0
34,2024-03-10,54,9,1,3
34,2024-03-11,65,2,0,2
34,2024-03-12,50,2,1,3
34,2024-03-13,131,3,1,0
34,2024-03-14,65,2,1,1
34,2024-03-15,104,8,1,1
34,2024-03-16,127,9,1,2
34,2024-03-17,107,2,1,3
34,2024-03-18,142,6,1,3
34,2024-03-19,132,3,1,0
34,2024-03-20,63,6,1,1
34,2024-03-21,70,8,1,3
34,2024-03-22,143,6,1,1
34,2024-03-23,90,5,1,1
34,2024-03-24,89,5,1,3
34,2024-03-25,138,4,1,0
34,2024-03-26,51,7,1,2
34,2024-03-27,72,1,1,3
34,2024-03-28,149,3,1,3
34,2024-03-29,99,5,1,1
34,2024-03-30,114,4,1,1
34,2024-03-31,76,3,1,2
35,2024-01-01,55,7,1,2
35,2024-01-02,122,8,1,0
35,2024-01-03,98,2,1,1
35,2024-01-04,66,5,1,1
35,2024-01-05,123,3,1,1
35,2024-01-06,69,7,1,1
35,2024-01-07,127,7,1,3
35,2024-01-08,98,6,1,0
35,2024-01-09,57,4,1,3
35,2024-01-10,113,9,1,0
35,2024-01-11,70,3,1,2
35,2024-01-12,103,9,1,0
35,2024-01-13,88,4,1,2
35,2024-01-14,132,8,0,1
35,2024-01-15,92,1,1,2
35,2024-01-16,73,6,1,2
35,2024-01-17,133,9,1,1
35,2024-01-18,125,6,1,0
35,2024-01-19,67,3,1,2
35,2024-01-20,148,7,1,1
35,2024-01-21,64,8,1,0
35,2024-01-22,149,5,0,2
35,2024-01-23,138,9,1,2
35,2024-01-24,130,7,1,2
35,2024-01-25,117,2,1,3
35,2024-01-26,82,4,0,2
35,2024-01-27,81,9,1,1
35,2024-01-28,51,2,1,0
35,2024-01-29,51,7,1,1
35,2024-01-30,141,1,1,0
35,2024-01-31,120,0,1,0
35,2024-02-01,84,5,1,3
35,2024-02-02,108,7,1,2
35,2024-02-03,58,2,1,1
35,2024-02-04,126,7,1,0
35,2024-02-05,88,4,1,1
35,2024-02-06,141,3,1,1
35,2024-02-07,63,1,1,2
35,2024-02-08,121,2,1,2
35,2024-02-09,51,9,1,1
35,2024-02-10,147,0,1,0
35,2024-02-11,127,6,1,3
35,2024-02-12,133,1,1,2
35,2024-02-13,76,2,1,3
35,2024-02-14,126,8,1,1
35,2024-02-15,145,8,1,0
35,2024-02-16,67,4,1,1
35,2024-02-17,67,2,1,2
35,2024-02-18,144,8,1,0
35,2024-02-19,135,0,1,0
35,2024-02-20,108,0,1,2
35,2024-02-21,146,6,1,1
35,2024-02-22,79,2,1,0
35,2024-02-23,130,5,1,1
35,2024-02-24,72,4,1,0
35,2024-02-25,51,1,1,0
35,2024-02-26,101,6,1,0
35,2024-02-27,54,9,1,2
35,2024-02-28,68,4,1,2
35,2024-02-29,59,8,1,2
35,2024-03-01,89,5,1,2
35,2024-03-02,107,2,1,0
35,2024-03-03,68,4,1,3
35,2024-03-04,106,1,1,1
35,2024-03-05,70,1,1,2
35,2024-03-06,67,7,1,1
35,2024-03-07,102,4,1,3
35,2024-03-08,83,1,0,3
35,2024-03-09,120,9,1,2
35,2024-03-10,71,0,1,2
35,2024-03-11,146,4,1,3
35,2024-03-12,103,6,1,2
35,2024-03-13,135,3,1,1
35,2024-03-14,102,6,1,0
35,2024-03-15,81,1,1,1
35,2024-03-16,83,4,1,2
35,2024-03-17,132,8,1,2
35,2024-03-18,125,3,1,2
35,2024-03-19,133,3,1,2
35,2024-03-20,143,2,1,1
35,2024-03-21,146,7,0,1
35,2024-03-22,117,1,1,2
35,2024-03-23,96,0,1,0
35,2024-03-24,92,7,1,2
35,2024-03-25,139,9,1,0
35,2024-03-26,145,8,1,0
35,2024-03-27,62,2,1,2
35,2024-03-28,57,4,1,1
35,2024-03-29,53,3,1,0
35,2024-03-30,66,6,1,1
35,2024-03-31,72,9,1,1
36,2024-01-01,51,3,1,0
36,2024-01-02,97,3,1,1
36,2024-01-03,112,0,1,0
36,2024-01-04,90,5,0,0
36,2024-01-05,74,6,1,1
36,2024-01-06,106,8,1,2
36,2024-01-07,128,7,1,3
36,2024-01-08,128,4,1,1
36,2024-01-09,125,0,1,0
36,2024-01-10,75,0,1,1
36,2024-01-11,104,7,1,2
36,2024-01-12,87,2,1,1
36,2024-01-13,106,1,1,1
36,2024-01-14,97,1,1,0
36,2024-01-15,91,9,1,1
36,2024-01-16,123,2,1,1
36,2024-01-17,148,4,0,0
36,2024-01-18,61,2,1,2
36,2024-01-19,95,5,1,0
36,2024-01-20,92,1,1,1
36,2024-01-21,85,7,1,0
36,2024-01-22,68,3,1,3
36,2024-01-23,101,5,1,2
36,2024-01-24,102,5,1,2
36,2024-01-25,83,8,1,1
36,2024-01-26,78,4,1,2
36,2024-01-27,131,4,1,1
36,2024-01-28,76,0,1,1
36,2024-01-29,60,7,1,3
36,2024-01-30,146,3,1,3
36,2024-01-31,60,2,1,0
36,2024-02-01,105,5,1,1
36,2024-02-02,130,0,1,3
36,2024-02-03,96,1,1,0
36,2024-02-04,120,6,1,1
36,2024-02-05,86,9,1,0
36,2024-02-06,69,0,0,1
36,2024-02-07,59,4,1,3
36,2024-02-08,75,0,1,1
36,2024-02-09,120,6,1,0
36,2024-02-10,107,1,1,1
36,2024-02-11,129,4,1,0
36,2024-02-12,64,5,1,2
36,2024-02-13,132,9,1,3
36,2024-02-14,147,5,1,3
36,2024-02-15,69,3,1,1
36,2024-02-16,130,9,1,0
36,2024-02-17,122,5,1,2
36,2024-02-18,64,8,0,3
36,2024-02-19,95,6,0,1
36,2024-02-20,50,1,1,3
36,2024-02-21,50,7,1,0
36,2024-02-22,146,6,1,0
36,2024-02-23,99,0,0,2
36,2024-02-24,96,3,1,1
36,2024-02-25,145,2,1,1
36,2024-02-26,109,6,1,3
36,2024-02-27,126,0,1,2
36,2024-02-28,109,3,1,0
36,2024-02-29,116,3,0,0
36,2024-03-01,111,7,1,3
36,2024-03-02,124,6,1,0
36,2024-03-03,108,3,1,2
36,2024-03-04,57,8,1,1
36,2024-03-05,120,2,1,3
36,2024-03-06,142,7,1,3
36,2024-03-07,129,1,1,2
36,2024-03-08,119,9,1,3
36,2024-03-09,113,2,1,2
36,2024-03-10,68,0,1,1
36,2024-03-11,60,5,1,0
36,2024-03-12,139,3,1,0
36,2024-03-13,68,5,1,1
36,2024-03-14,83,3,1,1
36,2024-03-15,60,6,1,3
36,2024-03-16,83,9,1,2
36,2024-03-17,54,6,1,1
36,2024-03-18,53,3,1,3
36,2024-03-19,133,6,1,1
36,2024-03-20,83,7,1,2
36,2024-03-21,121,6,1,0
36,2024-03-22,129,3,1,3
36,2024-03-23,149,1,1,0
36,2024-03-24,106,8,1,3
36,2024-03-25,62,8,1,1
36,2024-03-26,106,2,1,3
36,2024-03-27,54,0,1,1
36,2024-03-28,135,5,1,3
36,2024-03-29,134,4,1,0
36,2024-03-30,146,7,0,3
36,2024-03-31,141,2,0,2
37,2024-01-01,54,3,0,2
37,2024-01-02,128,1,1,2
37,2024-01-03,53,9,1,0
37,2024-01-04,133,1,1,1
37,2024-01-05,65,1,1,2
37,2024-01-06,84,8,0,2
